artist_name,year_artist_born,age,length,width,title_of_work,height,year_of_work,age_at_work,lower_est_USD,upper_est_USD,sold_in_USD,Material_Category,act_area,posthumous_combined
Isamu Noguchi,1904.0,84.0,192.0,47.0,Mortality,41.0,1962.0,58.0,800000.0,1200000.0,1109000.0,2,369984.0,1
Joan Mitchell,1925.0,67.0,31.8,24.1,Untitled,1.0,1967.0,42.0,120000.0,180000.0,214200.0,1,766.3800000000001,1
Willem de Kooning,1904.0,93.0,58.4,74.3,Untitled,1.0,1970.0,66.0,70000.0,100000.0,201600.0,1,4339.12,1
Robert Motherwell,1915.0,76.0,76.2,101.6,Open Study No. 22,1.0,1968.0,53.0,250000.0,350000.0,252000.0,1,7741.92,1
Gunther Gerzso,1915.0,85.0,96.5,130.2,Azul-ocre-rojo-verde,1.0,1978.0,63.0,200000.0,300000.0,226800.0,1,12564.3,1
Gene Davis,1920.0,65.0,112.4,334.6,Flamingos,1.0,1970.0,50.0,50000.0,70000.0,189000.0,1,37609.04,1
Sam Francis,1923.0,71.0,61.0,182.9,Passage,1.0,1985.0,62.0,120000.0,180000.0,378000.0,1,11156.9,1
Mary Heilmann,1940.0,82.0,213.4,81.3,French Screen,1.0,1978.0,38.0,150000.0,250000.0,302400.0,1,17349.42,0
Sol LeWitt,1928.0,79.0,91.4,39.7,Project for Sculpture in Grenoble [Two Works],20.3,1971.0,43.0,60000.0,80000.0,126000.0,10,73660.17400000001,1
Joel Shapiro,1941.0,81.0,159.4,114.2,Standing Figure,66.0,1986.0,45.0,200000.0,300000.0,625000.0,2,1201429.68,0
George Rickey,1907.0,95.0,340.4,279.4,Open Trapezoids Excentric One Up One Down V,279.4,1986.0,79.0,100000.0,150000.0,201600.0,2,26573108.143999994,1
Louise Nevelson,1899.0,89.0,142.2,137.2,Rain Garden #4,27.9,1978.0,79.0,100000.0,150000.0,100000.0,2,544324.536,1
Jean Dubuffet,1901.0,84.0,101.6,67.0,Lieu de promenade XVII,1.0,1975.0,74.0,200000.0,300000.0,302400.0,1,6807.2,1
Edgar Negret,1920.0,92.0,144.8,62.9,Aparato mágico,24.1,1957.0,37.0,60000.0,80000.0,60000.0,5,219500.87200000003,1
Jean Dubuffet,1901.0,84.0,66.0,33.0,Gants n°17 avec manchettes,21.6,1973.0,72.0,100000.0,150000.0,378000.0,1,47044.8,1
Domenico Gnoli,1933.0,37.0,45.7,35.6,Col de Chemise,23.0,1968.0,35.0,50000.0,70000.0,50000.0,2,37419.16,1
Philippe Hiquily,1925.0,88.0,209.6,142.2,Marathonienne,86.4,1981.0,56.0,100000.0,150000.0,201600.0,5,2575162.368,1
Arman,1928.0,77.0,129.5,106.7,Captive,88.9,1985.0,57.0,20000.0,30000.0,31500.0,2,1228389.0850000002,1
Luis Tomasello,1915.0,99.0,101.2,101.2,Atmosphère chromoplastique No. 215,7.6,1969.0,54.0,50000.0,70000.0,63000.0,5,77834.944,1
Victor Vasarely,1906.0,91.0,71.1,71.1,Alum I,1.0,1957.0,51.0,40000.0,60000.0,88200.0,1,5055.209999999999,1
Yves Klein,1928.0,34.0,50.5,25.1,La victoire de samothrace,26.0,1962.0,34.0,100000.0,150000.0,113400.0,10,32956.3,1
Jean Dubuffet,1901.0,84.0,96.5,112.4,Figure VII,1.0,1974.0,73.0,200000.0,300000.0,478800.0,5,10846.6,1
Christo,1935.0,85.0,70.8,61.0,Packed Coast (Project) 15 Miles Long – 1 Mile Depth,1.0,1968.0,33.0,40000.0,60000.0,100800.0,8,4318.8,1
Louise Nevelson,1899.0,89.0,34.3,10.5,America IV,10.5,1964.0,65.0,25000.0,35000.0,47880.0,2,3781.575,1
Frank Stella,1936.0,86.0,155.3,215.9,Bermuda petrel,1.0,1980.0,44.0,70000.0,100000.0,176400.0,1,33529.270000000004,0
Sam Francis,1923.0,71.0,57.2,81.3,Untitled,1.0,1990.0,67.0,30000.0,40000.0,44100.0,1,4650.36,1
Lynda Benglis,1941.0,81.0,31.8,31.8,Omega Knot/Hat,33.0,1993.0,52.0,15000.0,25000.0,201600.0,10,33370.920000000006,0
Deborah Butterfield,1949.0,73.0,90.2,114.3,Untitled (Small Horse),40.6,1987.0,38.0,40000.0,60000.0,50400.0,10,418580.316,0
Antonio Berni,1905.0,76.0,161.0,105.0,Juanito dormido,1.0,1974.0,69.0,300000.0,400000.0,441000.0,1,16905.0,1
Robert Rauschenberg,1925.0,83.0,123.8,245.7,Hawk-Eyed (Copperhead),1.0,1989.0,64.0,150000.0,200000.0,830700.0,1,30417.659999999996,1
Andy Warhol,1928.0,59.0,49.8,66.0,Kiku (F. & S. II.307-309) [Three Works],1.0,1983.0,55.0,40000.0,60000.0,75600.0,3,3286.7999999999997,1
Roy Lichtenstein,1923.0,74.0,45.8,60.5,Crying Girl (C. II.1),1.0,1963.0,40.0,30000.0,50000.0,138600.0,3,2770.8999999999996,1
Roy Lichtenstein,1923.0,74.0,133.3,86.7,Portrait (C. 229),1.0,1989.0,66.0,15000.0,25000.0,50400.0,10,11557.11,1
David Hockney,1937.0,85.0,93.2,119.3,Views of Hotel Well I (M.C.A.T. 272),1.0,1984.0,47.0,40000.0,60000.0,163800.0,10,11118.76,0
David Hockney,1937.0,85.0,140.8,113.0,Views of Hotel Well III (M.C.A.T. 274),1.0,1984.0,47.0,40000.0,60000.0,94500.0,10,15910.400000000001,0
David Hockney,1937.0,85.0,71.6,116.5,Walking Past Two Chairs (M.C.A.T. 275),1.0,1984.0,47.0,40000.0,60000.0,201600.0,10,8341.4,0
David Hockney,1937.0,85.0,76.2,55.9,Celia with Green Hat (M.C.A.T. 268),1.0,1984.0,47.0,20000.0,30000.0,100800.0,10,4259.58,0
Frank Stella,1936.0,86.0,81.3,81.3,Sinjerli Variation with Colored Ground I (A. 129),1.0,1981.0,45.0,8000.0,12000.0,27720.0,10,6609.69,0
Frank Stella,1936.0,86.0,81.3,81.3,Sinjerli Variation with Colored Ground IV (A. 134),1.0,1981.0,45.0,8000.0,12000.0,30240.0,10,6609.69,0
Frank Stella,1936.0,86.0,81.0,81.0,Sinjerli Variation with Colored Ground IA (A. 130),1.0,1981.0,45.0,8000.0,12000.0,30240.0,10,6561.0,0
Frank Stella,1936.0,86.0,81.0,81.0,Sinjerli Variation with Colored Ground II (A. 131),1.0,1981.0,45.0,8000.0,12000.0,30240.0,10,6561.0,0
Frank Stella,1936.0,86.0,97.8,96.5,Polar Co-Ordinates III (A. 121),1.0,1980.0,44.0,6000.0,8000.0,47880.0,10,9437.699999999999,0
Frank Stella,1936.0,86.0,96.5,97.8,Polar Co-Ordinates VII (A. 125),1.0,1980.0,44.0,6000.0,8000.0,27720.0,10,9437.699999999999,0
Frank Stella,1936.0,86.0,86.0,116.5,Puerto Rican Blue Pigeon (A. 108),1.0,1977.0,41.0,6000.0,8000.0,10080.0,3,10019.0,0
Robert Rauschenberg,1925.0,83.0,149.9,97.5,Bellini #5,1.0,1989.0,64.0,10000.0,15000.0,20160.0,10,14615.25,1
Robert Rauschenberg,1925.0,83.0,148.0,96.8,Bellini #1,1.0,1986.0,61.0,10000.0,15000.0,23940.0,10,14326.4,1
Jonathan Borofsky,1942.0,80.0,238.7,62.2,Flying Man with Briefcase No. 2816950,1.0,1983.0,41.0,8000.0,12000.0,10080.0,5,14847.14,0
Richard Thompson,1945.0,77.0,76.5,99.0,Palette Trout,1.0,1991.0,46.0,600.0,800.0,1125.0,10,7573.5,0
Issy Wood,1993.0,29.0,60.0,100.0,Kar Interior Kenny,1.0,2019.0,26.0,60000.0,80000.0,201600.0,1,6000.0,0
Mickalene Thomas,1971.0,51.0,183.0,213.0,I Just Wanna Be With You,1.0,2007.0,36.0,300000.0,500000.0,806500.0,10,38979.0,0
George Condo,1957.0,65.0,132.1,266.7,Black and White Composition,1.0,2017.0,60.0,500000.0,700000.0,897250.0,5,35231.07,0
Jean-Michel Basquiat,1960.0,28.0,58.5,73.5,Untitled (Black),1.0,1984.0,24.0,1500000.0,2000000.0,1835000.0,4,4299.75,1
Jammie Holmes,1984.0,38.0,121.9,121.9,Wall Street,1.0,2018.0,34.0,30000.0,50000.0,100800.0,1,14859.61,0
Matthew Wong,1984.0,35.0,61.0,50.8,Mermaid,1.0,2016.0,32.0,150000.0,200000.0,277200.0,1,3098.7999999999997,1
Harold Ancart,1980.0,42.0,195.3,243.5,Untitled,1.0,2017.0,37.0,300000.0,500000.0,441000.0,5,47555.55,0
Amoako Boafo,1984.0,38.0,191.8,156.2,Thelma in Colored Blazer,1.0,2018.0,34.0,250000.0,350000.0,478800.0,1,29959.16,0
Lynette Yiadom-Boakye,1977.0,45.0,243.3,195.5,Obelisk,1.0,2005.0,28.0,400000.0,600000.0,528200.0,1,47565.15,0
Titus Kaphar,1972.0,50.0,209.6,130.1,The Gift of Disinheritance,1.0,2010.0,38.0,200000.0,300000.0,327600.0,1,27268.96,0
Mark Bradford,1961.0,61.0,182.9,213.4,20 Minutes from Any Bus Stop,1.0,2002.0,41.0,1800000.0,2500000.0,2198000.0,1,39030.86,0
Jennifer Guidi,1972.0,50.0,233.7,188.0,"In the Morning I Watch You Rise (Painted Light Pink Grey Sand SF #2F, Yellow Orange Pink and Lavender)",1.0,2017.0,45.0,200000.0,300000.0,403200.0,1,43935.6,0
Lucas Arruda,1983.0,39.0,60.0,60.0,Untitled,1.0,2013.0,30.0,250000.0,350000.0,252000.0,1,3600.0,0
Gerhard Richter,1932.0,90.0,28.9,36.8,Fuji (839-41),1.0,1996.0,64.0,350000.0,450000.0,437500.0,1,1063.5199999999998,0
Keith Haring,1958.0,32.0,76.2,57.2,Untitled,1.0,1989.0,31.0,150000.0,200000.0,277200.0,10,4358.64,1
Jean-Michel Basquiat,1960.0,28.0,128.9,99.1,Untitled,15.5,1985.0,25.0,900000.0,1200000.0,1351000.0,1,197996.845,1
Andy Warhol,1928.0,59.0,101.9,101.9,Kay Fortson (an American Lady),1.0,1976.0,48.0,450000.0,650000.0,1109000.0,1,10383.61,1
George Condo,1957.0,65.0,100.3,89.5,Smiling Girl,1.0,2005.0,48.0,400000.0,600000.0,1411500.0,1,8976.85,0
KAWS,1974.0,48.0,127.0,66.0,UNTITLED (CALVIN KLEIN),1.0,2000.0,26.0,200000.0,300000.0,746000.0,1,8382.0,0
Christopher Wool,1955.0,67.0,127.0,96.8,Untitled,1.0,1988.0,33.0,300000.0,500000.0,315000.0,5,12293.6,0
Richard Prince,1949.0,73.0,200.7,304.8,I Understand,1.0,2007.0,58.0,550000.0,750000.0,746000.0,1,61173.36,0
Banksy,1974.0,48.0,50.2,37.5,Radar Rat,1.0,2002.0,28.0,100000.0,150000.0,352800.0,10,1882.5,0
Antony Gormley,1950.0,72.0,204.8,89.9,Under My Skin V,48.9,2002.0,52.0,300000.0,400000.0,378000.0,0,900323.3280000002,0
Maurizio Cattelan,1960.0,62.0,34.9,59.3,Untitled,1.0,2001.0,41.0,600000.0,800000.0,867000.0,2,2069.5699999999997,0
Takashi Murakami,1962.0,60.0,100.3,100.3,Contemplating Dark Matter,1.0,2014.0,52.0,300000.0,500000.0,403200.0,1,10060.09,0
Barbara Kruger,1945.0,77.0,163.2,244.5,Untitled (Worth Every Penny),1.0,2012.0,67.0,100000.0,150000.0,189000.0,5,39902.399999999994,0
Richard Prince,1949.0,73.0,50.8,61.0,Untitled (Cowboy),1.0,1993.0,44.0,200000.0,300000.0,403200.0,5,3098.7999999999997,0
Mike Kelley,1954.0,58.0,112.4,248.3,Panoramic,1.0,1984.0,30.0,200000.0,300000.0,277200.0,5,27908.920000000002,1
Nick Cave,1957.0,65.0,260.0,106.7,Soundsuit,101.6,2009.0,52.0,70000.0,100000.0,189000.0,5,2818587.1999999997,0
Laura Owens,1970.0,52.0,121.9,109.5,Untitled,1.0,2006.0,36.0,250000.0,350000.0,649200.0,1,13348.050000000001,0
Joel Mesler,1974.0,48.0,177.0,127.0,D,1.0,2017.0,43.0,60000.0,80000.0,138600.0,1,22479.0,0
Kehinde Wiley,1977.0,45.0,240.0,271.8,Charles I and Henrietta Maria,1.0,2006.0,29.0,150000.0,200000.0,352800.0,1,65232.0,0
Andy Warhol,1928.0,59.0,228.6,284.5,Felix the Cat,1.0,1985.0,57.0,800000.0,1200000.0,988000.0,1,65036.7,1
Andy Warhol,1928.0,59.0,25.4,20.3,Dollar Sign,1.0,1981.0,53.0,300000.0,500000.0,478800.0,1,515.62,1
Keith Haring,1958.0,32.0,78.7,51.1,Untitled,5.7,1983.0,25.0,400000.0,600000.0,615000.0,5,22922.949000000004,1
Fernando Botero,1932.0,90.0,50.8,116.2,Femme nue allongée,48.3,2000.0,68.0,500000.0,700000.0,528200.0,2,285112.968,0
Fernando Botero,1932.0,90.0,53.3,23.5,Woman with a Cigarette,25.4,1986.0,54.0,250000.0,350000.0,378000.0,2,31814.769999999997,0
Hiroshi Sugimoto,1948.0,74.0,182.2,152.4,Elizabeth I,1.0,1999.0,51.0,50000.0,70000.0,60480.0,5,27767.28,0
Nate Lowman,1979.0,43.0,121.9,61.0,Trash Landing Marilyn #13,1.0,2011.0,32.0,120000.0,180000.0,157500.0,1,7435.900000000001,0
John Currin,1962.0,60.0,33.0,39.7,Girl in Bed,1.0,1993.0,31.0,60000.0,80000.0,63000.0,1,1310.1000000000001,0
Cecily Brown,1969.0,53.0,85.7,117.8,Untitled,1.0,2002.0,33.0,40000.0,60000.0,50400.0,1,10095.460000000001,0
Hernan Bas,1978.0,44.0,33.3,34.9,Loving Nobly,1.0,2004.0,26.0,9000.0,12000.0,94500.0,1,1162.1699999999998,0
Gabriel Orozco,1962.0,60.0,50.5,37.5,Secuencia,1.0,2013.0,51.0,200000.0,300000.0,226800.0,1,1893.75,0
Olga de Amaral,1932.0,90.0,210.0,45.0,Árbol H,1.0,2013.0,81.0,100000.0,150000.0,226800.0,2,9450.0,0
Ann Craven,1969.0,53.0,228.6,182.8,STEPPING OUT,1.0,2004.0,35.0,20000.0,25000.0,52920.0,1,41788.08,0
Matthew Wong,1984.0,35.0,31.1,22.9,In Dreams,1.0,2016.0,32.0,30000.0,40000.0,189000.0,1,712.1899999999999,1
Damien Hirst,1965.0,57.0,43.2,48.3,Dimethyl-Dichlorosilane,1.0,2008.0,43.0,80000.0,120000.0,201600.0,5,2086.56,0
Andy Warhol,1928.0,59.0,184.2,203.2,Work Boots (Positive),1.0,1985.0,57.0,300000.0,400000.0,478800.0,1,37429.439999999995,1
Glenn Ligon,1960.0,62.0,81.3,81.3,No Room (Gold) #6,1.0,2007.0,47.0,150000.0,200000.0,138600.0,1,6609.69,0
Richard Prince,1949.0,73.0,60.6,45.4,Untitled (I Eat Politics),1.0,1987.0,38.0,80000.0,120000.0,113400.0,1,2751.24,0
Joe Bradley,1975.0,47.0,302.2,213.4,Double Runner,1.0,2014.0,39.0,200000.0,300000.0,226800.0,1,64489.479999999996,0
Keith Haring,1958.0,32.0,60.3,73.7,Untitled,1.0,1982.0,24.0,100000.0,150000.0,138600.0,10,4444.11,1
Mark Grotjahn,1968.0,54.0,119.4,119.4,Black Flower,1.0,2005.0,37.0,200000.0,300000.0,239400.0,10,14256.36,0
Sue Williams,1954.0,68.0,208.3,335.3,Western Sunset,1.0,2000.0,46.0,50000.0,70000.0,56700.0,1,69842.99,0
Carlos Alfonzo,1950.0,41.0,213.3,213.3,Untitled (from the Pulpo Series),1.0,1990.0,40.0,80000.0,120000.0,163800.0,1,45496.89000000001,1
Mark Grotjahn,1968.0,54.0,74.9,41.3,"Untitled (Brown, Orange, Black 3.6.12 FK2 Mask M8.g)",16.5,2012.0,44.0,70000.0,100000.0,75600.0,1,51040.604999999996,0
Mathias Goeritz,1915.0,75.0,64.5,64.5,"Mensaje No. 88, Hebreos 11:1",1.0,1962.0,47.0,70000.0,90000.0,81900.0,2,4160.25,1
Jesús Rafael Soto,1923.0,82.0,152.4,152.4,Color en el medio,15.2,1996.0,73.0,250000.0,350000.0,315000.0,5,353031.552,1
Carlos Cruz-Diez,1923.0,96.0,70.5,142.2,Physichromie No. 634,1.0,1973.0,50.0,120000.0,180000.0,252000.0,1,10025.099999999999,1
Olafur Eliasson,1967.0,55.0,197.0,87.0,Rhombic Kaleidoscope,87.0,2010.0,43.0,60000.0,80000.0,63000.0,2,1491093.0,0
Gerhard Richter,1932.0,90.0,24.1,33.7,Untitled (2.5.88),1.0,1988.0,56.0,120000.0,150000.0,138600.0,1,812.1700000000001,0
Steven Shearer,1968.0,54.0,69.5,59.7,Fagan,1.0,2004.0,36.0,80000.0,120000.0,88200.0,1,4149.150000000001,0
Georg Baselitz,1938.0,84.0,61.0,43.2,Ohne Titel,1.0,1983.0,45.0,30000.0,40000.0,37800.0,1,2635.2000000000003,0
Joyce Pensato,1941.0,78.0,68.6,51.4,Donald (In Honor of Mercedes Matter),1.0,2014.0,73.0,10000.0,15000.0,50400.0,3,3526.0399999999995,1
Manolo Valdés,1942.0,80.0,109.2,76.2,Reina Mariana,50.8,2007.0,65.0,120000.0,180000.0,150000.0,2,422708.832,0
Cindy Sherman,1954.0,68.0,136.8,91.1,Untitled #221,1.0,1990.0,36.0,120000.0,180000.0,126000.0,10,12462.48,0
James Rosenquist,1933.0,84.0,152.4,152.4,"The Serenade for the Doll after Claude Debussy, Gift Wrapped Doll #7",1.0,1992.0,59.0,120000.0,180000.0,144900.0,1,23225.760000000002,1
Cindy Sherman,1954.0,68.0,174.9,112.7,Untitled #303,1.0,1994.0,40.0,50000.0,70000.0,50000.0,10,19711.23,0
Robert Longo,1953.0,69.0,38.7,60.6,Study for Black Swan,1.0,2005.0,52.0,18000.0,25000.0,47880.0,7,2345.2200000000003,0
Leonardo Drew,1961.0,61.0,106.6,175.2,Untitled,1.0,1998.0,37.0,40000.0,60000.0,56700.0,5,18676.319999999996,0
Dan Colen,1979.0,43.0,119.4,94.0,Everybody Gonna Die,1.0,2014.0,35.0,25000.0,35000.0,25200.0,10,11223.6,0
Richard Pettibone,1938.0,84.0,8.9,7.6,"Andy Warhol, 'Marilyn,' 1964",1.0,1975.0,37.0,15000.0,20000.0,27720.0,1,67.64,0
Richard Pettibone,1938.0,84.0,16.2,16.2,"Andy Warhol, ""Flowers,"" 1964",1.0,1972.0,34.0,25000.0,35000.0,63000.0,1,262.44,0
Richard Pettibone,1938.0,84.0,4.4,4.4,"Andy Warhol, Flowers, 1964 [three works]",1.0,1971.0,33.0,30000.0,50000.0,31500.0,1,19.360000000000003,0
Jennifer Guidi,1972.0,50.0,193.0,148.0,Untitled (Field #3 Black and White),1.0,2013.0,41.0,100000.0,150000.0,100800.0,1,28564.0,0
Javier Marín,1962.0,60.0,256.5,81.3,Sin título,81.3,2008.0,46.0,30000.0,40000.0,44100.0,2,1695385.4849999999,0
Richard Prince,1949.0,73.0,167.0,122.9,Untitled (Portrait),1.0,2014.0,65.0,80000.0,120000.0,75600.0,7,20524.3,0
Takashi Murakami,1962.0,60.0,40.0,40.0,i. I Love White Monogramme ii. I Love Black Monogramme [TWO WORKS],1.0,2003.0,41.0,50000.0,70000.0,107100.0,10,1600.0,0
László Moholy-Nagy,1895.0,51.0,34.3,25.2,Tp4,1.0,1930.0,35.0,400000.0,600000.0,441000.0,1,864.3599999999999,1
Frantisek Kupka,1871.0,86.0,80.0,72.5,Plans diagonaux I (Plans verticaux I),1.0,1924.0,53.0,2000000.0,3000000.0,2924000.0,1,5800.0,1
Fritz Glarner,1899.0,73.0,72.2,1.0,Relational Painting Tondo No. 65,1.0,1965.0,66.0,600000.0,800000.0,403200.0,1,72.2,1
Pablo Picasso,1881.0,92.0,28.0,21.8,Tête de femme,1.0,1971.0,90.0,800000.0,1200000.0,1084800.0,8,610.4,1
Edgar Degas,1834.0,83.0,73.0,40.0,Danseuse,1.0,1880.0,46.0,10000000.0,15000000.0,11754000.0,1,2920.0,1
Paul Cézanne,1839.0,67.0,38.2,46.4,Nature morte: pommes et poires,1.0,1888.0,49.0,25000000.0,35000000.0,19969350.0,1,1772.48,1
Claude Monet,1840.0,86.0,83.5,62.4,Fleurs dans un pot (Roses et brouillard),1.0,1878.0,38.0,4000000.0,6000000.0,10375200.0,1,5210.4,1
Pierre Bonnard,1867.0,80.0,35.5,51.5,Assiette de fruits,1.0,1917.0,50.0,800000.0,1200000.0,806500.0,1,1828.25,1
Marc Chagall,1887.0,98.0,96.8,130.0,Orphée,1.0,1969.0,82.0,4000000.0,6000000.0,6238800.0,1,12584.0,1
Pablo Picasso,1881.0,92.0,50.5,65.0,Trois nus,1.0,1968.0,87.0,500000.0,700000.0,776250.0,4,3282.5,1
Pablo Picasso,1881.0,92.0,49.2,76.0,Quatre nus à la colombe,1.0,1968.0,87.0,1000000.0,1500000.0,1048500.0,4,3739.2000000000003,1
Pablo Picasso,1881.0,92.0,75.0,56.5,Trois nus debout et personnage,1.0,1967.0,86.0,1500000.0,2500000.0,1472000.0,4,4237.5,1
Pablo Picasso,1881.0,92.0,91.7,72.9,Femme assise en costume vert,1.0,1953.0,72.0,14000000.0,18000000.0,20946000.0,1,6684.93,1
Egon Schiele,1890.0,28.0,55.9,31.0,Sich entkleidendes Mädchen (Girl Undressing),1.0,1911.0,21.0,2500000.0,3500000.0,3771000.0,10,1732.8999999999999,1
Egon Schiele,1890.0,28.0,55.9,31.0,Kauernder weiblicher Akt (Crouching Female Nude),1.0,1917.0,27.0,2500000.0,3500000.0,4013000.0,10,1732.8999999999999,1
Leonor Fini,1908.0,88.0,80.3,59.8,Autoportrait au scorpion,1.0,1938.0,30.0,600000.0,800000.0,2319000.0,1,4801.94,1
Joan Miró,1893.0,90.0,81.0,65.0,Peinture,1.0,1954.0,61.0,12000000.0,18000000.0,12673200.0,1,5265.0,1
Henry Moore,1898.0,88.0,28.0,1.0,Rocking Chair No. 2,1.0,1950.0,52.0,1200000.0,1800000.0,1109000.0,2,28.0,1
Henry Moore,1898.0,88.0,21.5,1.0,Mother and Child Against Open Wall,1.0,1956.0,58.0,250000.0,350000.0,315000.0,2,21.5,1
Amedeo Modigliani,1884.0,36.0,100.0,64.0,"Jeune fille assise, les cheveux dénoués (Jeune fille en bleu)",1.0,1919.0,35.0,15000000.0,20000000.0,16350000.0,1,6400.0,1
Diego Rivera,1886.0,71.0,193.0,120.0,Retrato de Columba Domínguez de Fernández,1.0,1950.0,64.0,2000000.0,3000000.0,7445250.0,1,23160.0,1
Pierre-Auguste Renoir,1841.0,78.0,29.1,42.3,Femme nue couchée,1.0,1892.0,51.0,1000000.0,1500000.0,4255000.0,1,1230.93,1
Childe Hassam,1859.0,76.0,92.1,61.0,"Flags on 57th Street, Winter 1918",1.0,1918.0,59.0,12000000.0,18000000.0,12328500.0,1,5618.099999999999,1
Pierre Bonnard,1867.0,80.0,54.1,52.8,La Cueillette des fruits,1.0,1899.0,32.0,250000.0,350000.0,289800.0,1,2856.48,1
Camille Pissarro,1830.0,73.0,54.0,72.8,"Les Coteaux de Thierceville, temps gris",1.0,1888.0,58.0,1500000.0,2000000.0,1472000.0,1,3931.2,1
Paul Signac,1863.0,72.0,46.0,55.0,Le Chenal de la Rochelle,1.0,1927.0,64.0,1500000.0,2000000.0,2198000.0,1,2530.0,1
Paul Signac,1863.0,72.0,49.5,79.4,Saint-Briac. La Pomelière,1.0,1885.0,22.0,1000000.0,1500000.0,1714000.0,1,3930.3,1
René Magritte,1898.0,69.0,25.7,35.5,La Naissance des fleurs,1.0,1929.0,31.0,600000.0,800000.0,685500.0,1,912.35,1
Balthus,1908.0,93.0,46.0,61.0,"Étude pour ""Le Chat de la Méditerranée""",1.0,1949.0,41.0,500000.0,700000.0,625000.0,1,2806.0,1
Alfredo Ramos Martínez,1871.0,75.0,82.2,71.8,Mujer con flores,1.0,1932.0,61.0,900000.0,1200000.0,1169500.0,1,5901.96,1
Elizabeth Peyton,1965.0,57.0,35.6,27.9,David Bowie,1.0,2012.0,47.0,500000.0,700000.0,2077000.0,1,993.24,0
Raymond Pettibon,1957.0,65.0,175.3,214.0,No Title (Deeper above all...),1.0,2011.0,54.0,800000.0,1200000.0,2682000.0,4,37514.200000000004,0
Salman Toor,1983.0,39.0,45.7,35.2,The Arrival,1.0,2019.0,36.0,60000.0,80000.0,867000.0,1,1608.6400000000003,0
Banksy,1974.0,48.0,90.0,90.0,Love is in the Air,1.0,2005.0,31.0,3000000.0,5000000.0,12903000.0,1,8100.0,0
Jean-Michel Basquiat,1960.0,28.0,214.0,137.8,Versus Medici,1.0,1982.0,22.0,35000000.0,50000000.0,50820000.0,1,29489.2,1
Keith Haring,1958.0,32.0,152.4,152.4,Untitled,1.0,1986.0,28.0,4000000.0,6000000.0,5779200.0,1,23225.760000000002,1
George Condo,1957.0,65.0,198.1,188.0,Reclining Blue Form,1.0,2016.0,59.0,2500000.0,3500000.0,3771000.0,1,37242.799999999996,0
Robert Colescott,1925.0,84.0,199.4,249.6,George Washington Carver Crossing the Delaware: Page from an American History Textbook,1.0,1975.0,50.0,9000000.0,12000000.0,15315900.0,1,49770.24,1
Charles White,1918.0,61.0,75.5,55.5,The Ingram Case,1.0,1949.0,31.0,500000.0,700000.0,1472000.0,7,4190.25,1
Cy Twombly,1928.0,83.0,154.9,194.9,Untitled (Rome),1.0,1970.0,42.0,35000000.0,45000000.0,41628000.0,1,30190.010000000002,1
Alexander Calder,1898.0,78.0,69.9,293.4,Untitled,48.2,1948.0,50.0,4500000.0,6500000.0,11294400.0,10,988517.412,1
Bruce Nauman,1941.0,81.0,94.0,1.0,"Life, Death, Love, Hate, Pleasure, Pain",1.0,1983.0,42.0,4500000.0,6500000.0,8996400.0,9,94.0,0
Kerry James Marshall,1955.0,67.0,76.8,63.5,Untitled (Stono Drawing),1.0,2012.0,57.0,300000.0,500000.0,528200.0,1,4876.8,0
Alexander Calder,1898.0,78.0,88.9,77.5,Untitled,38.7,1942.0,44.0,2500000.0,3500000.0,4860000.0,10,266633.325,1
Willem De Kooning,1904.0,93.0,203.2,177.8,Stowaway,1.0,1986.0,82.0,6000000.0,8000000.0,7158000.0,1,36128.96,1
Willem De Kooning,1904.0,93.0,152.4,122.2,Untitled (Woman),1.0,1969.0,65.0,5000000.0,7000000.0,6583500.0,1,18623.280000000002,1
Jean Dubuffet,1901.0,84.0,141.0,204.5,Les Ébats Champêtres,1.0,1977.0,76.0,1800000.0,2500000.0,3892000.0,1,28834.5,1
Joan Mitchell,1925.0,67.0,189.9,190.0,Untitled,1.0,1958.0,33.0,6000000.0,8000000.0,7158000.0,1,36081.0,1
Norman Lewis,1909.0,70.0,110.9,152.4,Evening Rhapsody,1.0,1955.0,46.0,700000.0,1000000.0,1714000.0,1,16901.16,1
Rudolf Stingel,1956.0,66.0,38.7,52.1,Untitled (Bolego),1.0,2007.0,51.0,1800000.0,2500000.0,3771000.0,1,2016.2700000000002,0
Dana Schutz,1976.0,46.0,269.2,182.9,God 2,1.0,2013.0,37.0,1500000.0,2000000.0,1714000.0,1,49236.68,0
Harold Ancart,1980.0,42.0,284.5,203.0,Untitled,1.0,2016.0,36.0,600000.0,800000.0,1018500.0,5,57753.5,0
Andy Warhol,1928.0,59.0,91.4,91.4,Marilyn Monroe (Feldman & Schellman II.22-31),1.0,1967.0,39.0,2000000.0,3000000.0,3045000.0,10,8353.960000000001,1
Robert Ryman,1930.0,89.0,38.4,38.4,Note,1.0,1998.0,68.0,1000000.0,1500000.0,1169500.0,1,1474.56,1
Jesús Rafael Soto,1923.0,82.0,85.5,63.5,Sans titre,20.5,1961.0,38.0,600000.0,800000.0,534250.0,5,111299.625,1
Alexander Calder,1898.0,78.0,106.7,86.4,The Red Flower,27.9,1946.0,48.0,1800000.0,2500000.0,1653500.0,10,257206.752,1
David Hockney,1937.0,85.0,92.1,121.9,Ian Watching Television,1.0,1987.0,50.0,1800000.0,2500000.0,2077000.0,1,11226.99,0
